"PROVINCIA","MUNICIPIO","ANO","MES","PAIS.RESIDENCIAS","VIAJEROS","NOMBRE","longitude","latitude"
1,2,"2015","8","113",26.6,"Amurrio",-3.0013109,43.0518654
1,2,"2015","1","102",31.8,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","407",1.1,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","126",0.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","2","125",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","1","126",0.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","4","126",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","415",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","110",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","8","128",0.2,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","303",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","3","115",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","3","436",17.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","7","340",82.7,"Amurrio",-3.0013109,43.0518654
1,2,"2015","8","143",0.4,"Amurrio",-3.0013109,43.0518654
1,2,"2015","5","351",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","7","157",0.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","301",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","302",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","110",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","3","125",79.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","8","350",0.8,"Amurrio",-3.0013109,43.0518654
1,2,"2015","8","126",71.4,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","344",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","135",0.6,"Amurrio",-3.0013109,43.0518654
1,2,"2015","2","126",4.1,"Amurrio",-3.0013109,43.0518654
1,2,"2015","3","121",56.2,"Amurrio",-3.0013109,43.0518654
1,2,"2015","7","501",47.6,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","125",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","125",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","2","110",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","7","115",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","7","103",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","344",79,"Amurrio",-3.0013109,43.0518654
1,2,"2015","5","115",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","5","110",0.2,"Amurrio",-3.0013109,43.0518654
1,2,"2015","4","125",0.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","7","110",55.4,"Amurrio",-3.0013109,43.0518654
1,2,"2015","3","243",17.3,"Amurrio",-3.0013109,43.0518654
1,2,"2015","5","132",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","126",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","5","125",0,"Amurrio",-3.0013109,43.0518654
1,2,"2015","9","128",1.5,"Amurrio",-3.0013109,43.0518654
1,2,"2015","6","111",2.4,"Amurrio",-3.0013109,43.0518654
1,2,"2015","3","415",0,"Amurrio",-3.0013109,43.0518654
1,9,"2015","8","110",835,"Asparrena",-2.3123031,42.8892222
1,13,"2015","7","132",266,"Barrundia",-2.4695471,42.8897047
1,22,"2015","8","111",0.6,"Elciego",-2.6185459,42.5149608
1,22,"2015","8","154",6.6,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","103",521.2,"Elciego",-2.6185459,42.5149608
1,22,"2015","1","203",1.3,"Elciego",-2.6185459,42.5149608
1,22,"2015","8","120",4.9,"Elciego",-2.6185459,42.5149608
1,22,"2015","8","302",44.7,"Elciego",-2.6185459,42.5149608
1,22,"2015","4","120",0.6,"Elciego",-2.6185459,42.5149608
1,22,"2015","8","203",0.8,"Elciego",-2.6185459,42.5149608
1,22,"2015","9","443",1.5,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","126",1.1,"Elciego",-2.6185459,42.5149608
1,22,"2015","8","228",0.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","5","125",127,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","132",17.9,"Elciego",-2.6185459,42.5149608
1,22,"2015","8","110",0.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","3","126",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","4","115",4.6,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","501",0.6,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","110",10.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","128",1.1,"Elciego",-2.6185459,42.5149608
1,22,"2015","5","115",32.3,"Elciego",-2.6185459,42.5149608
1,22,"2015","5","102",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","4","103",66.7,"Elciego",-2.6185459,42.5149608
1,22,"2015","9","125",99.3,"Elciego",-2.6185459,42.5149608
1,22,"2015","4","436",19.9,"Elciego",-2.6185459,42.5149608
1,22,"2015","3","115",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","303",0.1,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","125",0.7,"Elciego",-2.6185459,42.5149608
1,22,"2015","5","302",18.1,"Elciego",-2.6185459,42.5149608
1,22,"2015","3","132",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","2","125",87.2,"Elciego",-2.6185459,42.5149608
1,22,"2015","9","109",0.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","6","126",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","9","136",0.3,"Elciego",-2.6185459,42.5149608
1,22,"2015","2","115",0.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","2","123",13.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","302",0.6,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","157",1.1,"Elciego",-2.6185459,42.5149608
1,22,"2015","6","501",0.7,"Elciego",-2.6185459,42.5149608
1,22,"2015","3","107",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","3","110",0,"Elciego",-2.6185459,42.5149608
1,22,"2015","9","126",0.3,"Elciego",-2.6185459,42.5149608
1,22,"2015","6","128",0.7,"Elciego",-2.6185459,42.5149608
1,22,"2015","6","120",8.4,"Elciego",-2.6185459,42.5149608
1,22,"2015","7","301",1.1,"Elciego",-2.6185459,42.5149608
1,22,"2015","6","125",94.8,"Elciego",-2.6185459,42.5149608
1,22,"2015","6","146",0.7,"Elciego",-2.6185459,42.5149608
1,22,"2015","2","110",0,"Elciego",-2.6185459,42.5149608
1,31,"2015","9","125",48.9,"Laguardia",-2.5841047,42.5535069
1,31,"2015","8","128",0.8,"Laguardia",-2.5841047,42.5535069
1,31,"2015","2","110",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","8","125",6,"Laguardia",-2.5841047,42.5535069
1,31,"2015","8","112",1.5,"Laguardia",-2.5841047,42.5535069
1,31,"2015","5","110",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","6","146",0.5,"Laguardia",-2.5841047,42.5535069
1,31,"2015","3","110",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","8","120",9.8,"Laguardia",-2.5841047,42.5535069
1,31,"2015","4","113",5.8,"Laguardia",-2.5841047,42.5535069
1,31,"2015","5","132",25.2,"Laguardia",-2.5841047,42.5535069
1,31,"2015","9","132",36.1,"Laguardia",-2.5841047,42.5535069
1,31,"2015","9","113",12.8,"Laguardia",-2.5841047,42.5535069
1,31,"2015","7","110",2935,"Laguardia",-2.5841047,42.5535069
1,31,"2015","9","136",0.3,"Laguardia",-2.5841047,42.5535069
1,31,"2015","8","158",2.4,"Laguardia",-2.5841047,42.5535069
1,31,"2015","7","418",0.1,"Laguardia",-2.5841047,42.5535069
1,31,"2015","6","123",12.4,"Laguardia",-2.5841047,42.5535069
1,31,"2015","4","126",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","2","115",4.1,"Laguardia",-2.5841047,42.5535069
1,31,"2015","7","415",0.4,"Laguardia",-2.5841047,42.5535069
1,31,"2015","4","414",1.6,"Laguardia",-2.5841047,42.5535069
1,31,"2015","3","132",9.3,"Laguardia",-2.5841047,42.5535069
1,31,"2015","1","154",0.1,"Laguardia",-2.5841047,42.5535069
1,31,"2015","7","115",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","7","111",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","3","123",15.1,"Laguardia",-2.5841047,42.5535069
1,31,"2015","9","430",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","6","302",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","1","302",0,"Laguardia",-2.5841047,42.5535069
1,31,"2015","6","132",36,"Laguardia",-2.5841047,42.5535069
1,31,"2015","6","135",0.5,"Laguardia",-2.5841047,42.5535069
1,32,"2015","9","110",392.6,"Lanciego/Lantziego",-2.5116145,42.5625422
1,47,"2015","8","132",194.8,"Ribera Baja/Erribera Beitia",-2.9076094,42.7196776
1,47,"2015","9","132",13.8,"Ribera Baja/Erribera Beitia",-2.9076094,42.7196776
1,47,"2015","7","132",29.5,"Ribera Baja/Erribera Beitia",-2.9076094,42.7196776
1,49,"2015","5","126",0,"Anana",-117.6131424,33.615909
1,49,"2015","5","128",0,"Anana",-117.6131424,33.615909
1,49,"2015","4","103",0,"Anana",-117.6131424,33.615909
1,49,"2015","7","125",0.1,"Anana",-117.6131424,33.615909
1,49,"2015","5","104",0,"Anana",-117.6131424,33.615909
1,49,"2015","5","110",0.2,"Anana",-117.6131424,33.615909
1,49,"2015","7","302",0.1,"Anana",-117.6131424,33.615909
1,49,"2015","7","126",0,"Anana",-117.6131424,33.615909
1,49,"2015","3","110",0,"Anana",-117.6131424,33.615909
1,49,"2015","5","344",0,"Anana",-117.6131424,33.615909
1,49,"2015","2","115",46.2,"Anana",-117.6131424,33.615909
1,49,"2015","7","103",0,"Anana",-117.6131424,33.615909
1,49,"2015","8","125",0,"Anana",-117.6131424,33.615909
1,49,"2015","6","111",1.2,"Anana",-117.6131424,33.615909
1,49,"2015","9","132",0,"Anana",-117.6131424,33.615909
1,49,"2015","5","122",0.4,"Anana",-117.6131424,33.615909
1,49,"2015","7","132",0,"Anana",-117.6131424,33.615909
1,49,"2015","6","126",0,"Anana",-117.6131424,33.615909
1,51,"2015","2","110",424.9,"Salvatierra/Agurain",-2.388785,42.8493348
1,51,"2015","5","110",342.4,"Salvatierra/Agurain",-2.388785,42.8493348
1,51,"2015","8","110",835,"Salvatierra/Agurain",-2.388785,42.8493348
1,51,"2015","6","110",543.3,"Salvatierra/Agurain",-2.388785,42.8493348
1,51,"2015","9","110",1177.8,"Salvatierra/Agurain",-2.388785,42.8493348
1,51,"2015","7","110",234,"Salvatierra/Agurain",-2.388785,42.8493348
1,51,"2015","3","110",170.5,"Salvatierra/Agurain",-2.388785,42.8493348
1,55,"2015","9","110",392.6,"Valdegovia/Gaubea",-3.0776568,42.8420421
1,59,"2015","6","224",1.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","131",164.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","102",0.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","122",61.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","314",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","228",2.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","122",297,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","414",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","128",41.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","120",331.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","302",1.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","121",43.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","415",36,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","123",615.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","125",624.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","436",51.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","123",98.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","443",61.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","103",832.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","137",0.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","342",1.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","408",45.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","132",203.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","302",0.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","436",133.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","415",0.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","154",4.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","344",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","132",93.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","147",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","113",65.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","143",193.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","501",54.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","110",2694.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","121",192.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","111",5.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","117",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","301",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","132",2.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","146",69.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","303",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","408",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","351",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","436",46.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","302",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","340",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","117",31.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","228",47.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","132",101.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","131",82.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","443",47.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","157",2.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","410",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","144",44.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","131",35.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","111",1.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","409",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","125",350.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","122",410.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","128",6.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","123",1311.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","415",56.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","348",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","113",179.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","414",497.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","103",357.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","115",240.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","135",4.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","110",1792.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","123",28.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","120",41.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","125",1020.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","142",80.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","501",63,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","415",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","407",17.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","131",3.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","144",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","136",3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","351",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","340",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","120",79,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","430",56.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","430",79,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","126",2237.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","115",49.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","351",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","115",56.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","131",94.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","143",49.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","344",0.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","410",78.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","135",254.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","145",0.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","342",116.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","112",65.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","126",1094.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","407",80.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","421",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","501",101.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","436",23.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","121",407.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","112",1.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","409",19.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","213",1.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","128",12.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","110",12103.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","120",347.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","128",3.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","438",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","115",418,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","123",56.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","415",0.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","121",201,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","123",1325.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","121",516.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","348",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","407",0.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","326",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","143",0.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","321",86.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","125",639.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","301",25.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","350",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","125",894.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","125",604.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","126",1322.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","408",49.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","113",45.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","1","443",0.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","154",1.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","126",1044.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","132",495.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","146",80.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","137",1.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","136",3.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","131",89.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","126",1042.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","344",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","135",83.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","128",86.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","120",17.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","411",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","122",4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","128",29.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","126",1997.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","131",39.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","111",7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","121",293.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","115",65.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","128",11.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","111",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","110",5187.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","126",716.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","120",25.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","147",1.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","1","321",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","144",1.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","1","120",47.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","340",178.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","302",7.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","4","132",15.1,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","227",1.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","248",3.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","340",60.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","123",777.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","344",0.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","121",19,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","410",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","315",73.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","343",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","124",6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","211",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","144",0.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","228",16.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","301",0.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","135",5.7,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","113",3.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","107",49.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","302",124.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","343",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","117",4.2,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","438",17.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","6","110",4560.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","342",3,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","315",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","9","132",154.8,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","132",57,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","415",7.6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","3","114",0,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","1","123",96.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","112",6,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","8","350",2.4,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","413",2.9,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","5","123",238,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","2","115",166.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","1","407",0.5,"Vitoria-Gasteiz",-2.6817918,42.8591656
1,59,"2015","7","154",17.3,"Vitoria-Gasteiz",-2.6817918,42.8591656
